Restaurant ID,Restaurant Name,City,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
3900057,Ming Garden,Varanasi,83.0017545819,25.2901663544,Beverages,7.2,True,True,True,Expensive,4.3,green,Very Good,735,India
3900259,Singh's Delight Restaurant,Varanasi,82.9816735536,25.2621188506,North Indian,8.4,True,True,True,Expensive,4.1,green,Very Good,365,India
18712646,Tanish Dining and Cafe,Varanasi,83.0056333914,25.2776899086,Biryani,8.4,True,True,False,Expensive,4.3,green,Very Good,75,India
18710192,The Barbeque Kitchen,Varanasi,82.9816292971,25.306307282,North Indian,9.6,False,True,False,Expensive,3.9,lightgreen,Good,148,India
3900367,Partho's Restaurant,Varanasi,82.9791888222,25.3051360921,North Indian,7.2,True,True,False,Expensive,4.2,green,Very Good,234,India
18793195,The Taste Factory,Varanasi,82.985991,25.305918,North Indian,10.200000000000001,True,True,False,Expensive,4.3,green,Very Good,106,India
18689916,The Yellow Chilli,Varanasi,82.9811522434,25.3060177452,North Indian,10.8,False,True,True,Expensive,4.4,green,Very Good,108,India
3900266,Holy Chopsticks,Varanasi,82.9892621934,25.332860005,Chinese,7.2,True,True,False,Expensive,4.5,darkgreen,Excellent,445,India
18790353,Al-Baike,Varanasi,82.9888133,25.333324,North Indian,4.8,True,True,True,Moderate,4.2,green,Very Good,247,India
18612383,Bhole Chature ,Varanasi,82.9853716493,25.3356251684,Fast Food,3.6,True,True,False,Moderate,4.0,green,Very Good,311,India
3900050,Tandoor Villa,Varanasi,82.9892732576,25.3330127346,North Indian,7.2,True,True,False,Expensive,4.2,green,Very Good,433,India
3900067,Taste King,Varanasi,82.9852509499,25.3358451667,North Indian,4.2,True,True,False,Moderate,4.3,green,Very Good,601,India
3900010,The Great Kabab Factory - Radisson Hotel,Varanasi,82.9799502343,25.3382905746,North Indian,13.200000000000001,True,False,True,Gourmet,3.8,lightgreen,Good,189,India
3900055,I:ba Cafe & Restaurant,Varanasi,83.0035969242,25.2965367138,Japanese,12.0,True,True,False,Gourmet,4.0,green,Very Good,150,India
18803653,KFC,Varanasi,82.9885051,25.311937,Burger,6.0,True,True,False,Expensive,4.5,darkgreen,Excellent,462,India
18346996,Cloud9 Sky Lounge and Cafe,Varanasi,82.9912916198,25.3165356173,Cafe,6.0,True,False,True,Expensive,3.9,lightgreen,Good,184,India
18602329,Perfect Food & Roll Corner,Varanasi,82.991058,25.317084,Chinese,3.6,True,True,False,Moderate,3.5,lightgreen,Good,156,India
3900089,Rahil Restaurant,Varanasi,82.9922018945,25.3070674582,North Indian,4.8,True,True,False,Moderate,3.9,lightgreen,Good,183,India
18709724,The Cafe Club,Varanasi,82.9902190715,25.3186231863,Chinese,4.8,True,True,True,Moderate,3.8,lightgreen,Good,79,India
18709825,Bhole Chature,Varanasi,82.9889735207,25.3116599366,Fast Food,3.6,True,True,False,Moderate,4.0,green,Very Good,164,India
18709780,Cafebility,Varanasi,82.9899602383,25.3166247216,Cafe,9.6,True,True,False,Expensive,4.1,green,Very Good,127,India
18904588,KBC- Kabab Biryani & Curries,Varanasi,82.99118,25.321695,Biryani,3.6,True,True,True,Moderate,4.1,green,Very Good,120,India
3900138,McDonald's,Varanasi,82.9903954268,25.316494702,Burger,6.0,True,False,True,Expensive,4.1,green,Very Good,414,India
3900194,Shahi Daya Restaurant,Varanasi,82.9937478527,25.3074269339,North Indian,7.8,True,True,False,Expensive,4.0,green,Very Good,137,India
18680632,The 3rd Floor Bar Stock Exchange,Varanasi,82.9917341843,25.3182488934,Chinese,16.8,True,True,True,Gourmet,4.3,green,Very Good,242,India
3900274,The Big Tamaasha Cafe,Varanasi,82.992323935,25.3078436939,North Indian,12.0,True,False,True,Gourmet,4.1,green,Very Good,69,India
18246202,VNS Live Studio,Varanasi,82.9916671291,25.3185134747,Chinese,8.4,True,True,True,Expensive,4.0,green,Very Good,299,India
3900475,Wife On Leave Restaurant,Varanasi,82.9912470281,25.3211183417,Continental,8.4,True,True,True,Expensive,4.2,green,Very Good,361,India
3900238,Singh's Delight Restaurant,Varanasi,82.9812105373,25.2832760469,North Indian,8.4,True,True,True,Expensive,4.0,green,Very Good,257,India
18638573,Timeout Cafe,Varanasi,82.9923738912,25.3243438139,Cafe,9.6,True,True,False,Expensive,3.8,lightgreen,Good,122,India
3900483,Cafebility,Varanasi,82.992285043,25.3241631921,Cafe,7.2,True,True,False,Expensive,4.4,green,Very Good,234,India
2800543,Bombay Family Restaurant,Vizag,83.3013321832,17.7152129394,North Indian,4.8,True,False,True,Moderate,3.9,lightgreen,Good,720,India
2801561,Indian Flavours Restaurant,Vizag,83.2975811139,17.7142337251,North Indian,6.6000000000000005,True,True,False,Moderate,4.0,green,Very Good,672,India
2800118,Tandoori Treats,Vizag,83.3168953657,17.7252839091,North Indian,6.0,True,True,True,Moderate,3.8,lightgreen,Good,478,India
2800388,Fresh Choice Bakery,Vizag,83.318140246,17.7243478636,Bakery,4.8,True,False,True,Moderate,4.2,green,Very Good,114,India
2801236,KFC,Vizag,83.318436,17.734055,Burger,6.0,True,True,False,Moderate,4.0,green,Very Good,1035,India
2800380,Venkatadri Vantillu,Vizag,83.3205341175,17.7250153274,South Indian,2.4,True,True,False,Cheap,4.2,green,Very Good,694,India
2800015,KFC,Vizag,83.3011018485,17.7122305669,Burger,6.0,True,True,False,Moderate,4.0,green,Very Good,936,India
2800014,KFC,Vizag,83.310783,17.722759,Burger,6.0,True,True,False,Moderate,4.3,green,Very Good,1825,India
2801019,McDonald's,Vizag,83.31844,17.734084,Fast Food,6.0,True,True,False,Moderate,4.3,green,Very Good,328,India
2800013,Pizza Hut,Vizag,83.3186274022,17.7342209657,Pizza,7.2,True,True,False,Moderate,4.2,green,Very Good,753,India
2801554,Helapuri Restaurant,Vizag,83.3028657362,17.7261078551,Biryani,3.6,True,True,False,Cheap,4.1,green,Very Good,1283,India
2800265,Akshaya Restaurant,Vizag,83.2994774356,17.7254231498,North Indian,6.0,False,True,True,Moderate,3.9,lightgreen,Good,282,India
2800294,Sri Sairam Parlour,Vizag,83.303421624,17.7263454574,South Indian,3.6,True,True,False,Cheap,4.6,darkgreen,Excellent,1377,India
18809359,Helapuri Tiffins,Vizag,83.3059563115,17.7249064256,South Indian,3.6,True,True,False,Cheap,3.8,lightgreen,Good,499,India
2800098,New Tandoori Inn,Vizag,83.3037890866,17.7268634549,North Indian,6.6000000000000005,True,False,True,Moderate,3.8,lightgreen,Good,682,India
2800122,Rajadhani,Vizag,83.3032570034,17.7257987161,North Indian,6.0,True,True,True,Moderate,3.9,lightgreen,Good,565,India
2801684,Sri Sai Ram Parlor 24/7,Vizag,83.3078201115,17.7238164456,North Indian,4.8,True,True,False,Moderate,3.7,lightgreen,Good,513,India
2800579,AK's Taste Well Fast Foods,Vizag,83.3076461032,17.7257153635,Chinese,3.0,True,True,True,Cheap,4.2,green,Very Good,232,India
2801559,Hotel V Parlour,Vizag,83.3098495379,17.7261362779,South Indian,6.0,True,True,True,Moderate,4.2,green,Very Good,593,India
2800114,New Satyam Multicuisine Restaurant & Takeaway,Vizag,83.3020781726,17.727799168,North Indian,6.6000000000000005,True,True,True,Moderate,4.0,green,Very Good,847,India
2800012,Pizza Hut,Vizag,83.3054678142,17.7266881279,Pizza,7.2,True,True,True,Moderate,4.1,green,Very Good,602,India
18788958,Satyam Non-Veg Restaurant,Vizag,83.3026394248,17.7267580671,North Indian,4.8,True,True,True,Moderate,4.1,green,Very Good,296,India
2800875,Soup Stop,Vizag,83.3049236611,17.7258756815,Chinese,9.0,True,True,False,Expensive,4.0,green,Very Good,302,India
2800780,Biryani House,Vizag,83.2049101219,17.6838444461,Biryani,5.4,True,True,True,Moderate,3.0,orange,Average,280,India
2800790,Hotel Grand Alpha,Vizag,83.2084043697,17.6856830953,Biryani,4.8,True,True,False,Moderate,2.9,red,Average,1010,India
2800004,Domino's Pizza,Vizag,83.20223093,17.6844437,Pizza,8.4,True,False,True,Moderate,3.8,lightgreen,Good,747,India
18755736,Friends Tandoori Point,Vizag,83.1946050748,17.683490833,North Indian,5.4,True,True,True,Moderate,3.9,lightgreen,Good,236,India
18766029,Helapuri Restaurant,Vizag,83.2131934538,17.6856945948,Biryani,3.6,True,True,True,Cheap,3.8,lightgreen,Good,553,India
2801173,Paradise,Vizag,83.2038982585,17.6848560888,Biryani,9.0,True,True,True,Expensive,3.8,lightgreen,Good,1073,India
2800001,Red Cherry Bakers & Restaurant,Vizag,83.2031029835,17.6845986268,Bakery,7.2,True,True,True,Moderate,3.9,lightgreen,Good,312,India
2800774,4 Seasons Bakery & Restaurant,Vizag,83.204754889,17.6855636284,Biryani,7.2,True,False,True,Moderate,4.1,green,Very Good,434,India
2800154,Alif Family Restaurant,Vizag,83.209156394,17.6855131584,North Indian,6.0,True,False,True,Moderate,4.0,green,Very Good,565,India
2800903,Mekong - Hotel GreenPark,Vizag,83.3062694594,17.7157140422,Chinese,15.6,True,True,True,Expensive,4.7,darkgreen,Excellent,635,India
2800046,R&G - Hotel GreenPark,Vizag,83.3062674478,17.7157143615,North Indian,13.200000000000001,True,False,True,Expensive,4.6,darkgreen,Excellent,435,India
2800052,The Square - Hotel Novotel,Vizag,83.3164930344,17.7112752901,Continental,20.400000000000002,True,False,True,Gourmet,4.4,green,Very Good,332,India
2801545,Helapuri Restaurant,Vizag,83.3013811335,17.7120941903,Biryani,4.8,True,True,False,Moderate,4.0,green,Very Good,596,India
2800993,Zeeshan Restaurant - Apna Hyderabadi Food,Vizag,83.3014512062,17.7118642343,Hyderabadi,10.8,True,True,False,Expensive,4.3,green,Very Good,1986,India
2800856,Barbeque Nation,Vizag,83.3185613528,17.7174188668,North Indian,19.2,False,False,True,Gourmet,4.8,darkgreen,Excellent,988,India
2801153,Gluttons Garage ,Vizag,83.324877955,17.7161423258,Cafe,6.0,False,True,False,Moderate,3.9,lightgreen,Good,263,India
2800088,Bunny's Family Restaurant,Vizag,83.1674671546,17.6856326253,Pizza,6.0,True,False,True,Moderate,3.6,lightgreen,Good,456,India
2800757,Bake My Wish,Vizag,83.3391372487,17.7313797422,Fast Food,5.4,True,True,True,Moderate,4.1,green,Very Good,364,India
2800096,Kamat Restaurant,Vizag,83.3409192413,17.7345227453,Andhra,9.6,True,True,True,Expensive,4.4,green,Very Good,1468,India
2801416,Tej Arabian Nights,Vizag,83.302521,17.716769,Biryani,6.0,True,True,True,Moderate,3.5,lightgreen,Good,569,India
2800663,Dayaram Sweets,Vizag,83.3219080791,17.7370583122,Desserts,2.4,True,True,False,Cheap,4.2,green,Very Good,199,India
2800083,My Restaurant,Vizag,83.3269452676,17.7396171545,Andhra,7.2,True,True,True,Moderate,4.2,green,Very Good,825,India
2801020,Domino's Pizza,Vizag,83.35403065,17.80126362,Pizza,8.4,True,False,True,Moderate,3.5,lightgreen,Good,359,India
2801108,Creme Shakes,Vizag,83.3246486,17.7151756,Desserts,3.6,True,True,False,Cheap,4.0,green,Very Good,455,India
18306045,Percolator Coffee House,Vizag,83.3197914809,17.7127425369,Mughlai,6.0,False,True,False,Moderate,4.0,green,Very Good,318,India
2801131,Kava Grill & Lounge,Vizag,83.2462838665,17.7479448747,Continental,12.0,True,False,True,Expensive,4.4,green,Very Good,245,India
2800077,Delicacies Restaurant,Vizag,83.3384019881,17.7414434169,Biryani,7.2,True,False,True,Moderate,3.6,lightgreen,Good,482,India
2801361,Domino's Pizza,Vizag,83.3388227597,17.7425636259,Pizza,8.4,True,False,True,Moderate,3.7,lightgreen,Good,297,India
18781188,Food Masti,Vizag,83.3290689066,17.7410263703,South Indian,4.8,True,True,True,Moderate,3.7,lightgreen,Good,242,India
18285610,Six Degrees,Vizag,83.3319368586,17.7420121442,South Indian,7.2,True,True,True,Moderate,3.8,lightgreen,Good,447,India
2801343,Cafe Military,Vizag,83.3279574662,17.7442723464,North Indian,7.2,True,True,False,Moderate,4.2,green,Very Good,369,India
2801429,Happyoi,Vizag,83.3442869335,17.7551345671,Bakery,3.6,True,True,False,Cheap,4.0,green,Very Good,185,India
2801226,Red Velvet,Vizag,83.3341466635,17.7360498378,North Indian,8.4,True,True,True,Moderate,4.1,green,Very Good,475,India
2800438,Teenage Point,Vizag,83.3348406851,17.7365304446,Street Food,4.8,True,True,True,Moderate,4.0,green,Very Good,335,India
2801471,Domino's Pizza,Vizag,83.23105931,17.74374099,Pizza,8.4,True,False,True,Moderate,3.6,lightgreen,Good,459,India
2800833,Hotel Golden Alfa,Vizag,83.2344509661,17.7429480975,North Indian,4.8,True,False,True,Moderate,3.9,lightgreen,Good,472,India
18756253,Hotel Grand Alphaa,Vizag,83.231202811,17.7433338454,Biryani,4.8,True,True,False,Moderate,3.8,lightgreen,Good,406,India
2800398,Real Deepak Punjabi Dhaba,Vizag,83.3103658631,17.724141556,North Indian,8.4,True,False,True,Moderate,3.9,lightgreen,Good,590,India
2801648,Helapuri Restaurant,Vizag,83.3059036995,17.7249010219,Biryani,3.6,True,True,True,Cheap,3.7,lightgreen,Good,582,India
2800128,Sea Inn - Raju Gaari Dhaba,Vizag,83.3828961477,17.7837775261,Biryani,4.8,True,False,True,Moderate,4.5,darkgreen,Excellent,612,India
2800100,D Cabana,Vizag,83.3633126691,17.7649203576,Continental,7.2,True,False,True,Moderate,4.0,green,Very Good,417,India
18491859,Olive Grill,Vizag,83.315208,17.738704,Chinese,4.8,True,True,True,Moderate,3.9,lightgreen,Good,251,India
2800868,Raju's Kitchen,Vizag,83.3144428208,17.743568551,Chinese,4.2,True,True,True,Moderate,4.1,green,Very Good,544,India
18523357,The Hungry Hippo Resto Cafe,Vizag,83.3116218075,17.7407284337,Cafe,7.2,True,False,True,Moderate,4.1,green,Very Good,418,India
2801034,"Fresh Choice- Patisserie, Bakery & Café",Vizag,83.3161433414,17.7219599832,Bakery,3.6,True,True,True,Cheap,4.7,darkgreen,Excellent,430,India
2800881,Plot 17,Vizag,83.3155639842,17.719683531,Pizza,7.2,True,True,True,Moderate,4.5,darkgreen,Excellent,728,India
2800862,Creamstone,Vizag,83.3204211295,17.7248537312,Ice Cream,2.4,True,True,False,Cheap,4.3,green,Very Good,365,India
2801323,Ironhill Brewery,Vizag,83.318464458,17.7243005981,Continental,16.8,True,True,True,Expensive,4.4,green,Very Good,387,India
2800418,Kaloreez,Vizag,83.314813301,17.7153205697,Cafe,4.8,False,True,False,Moderate,4.0,green,Very Good,336,India
2801370,Myz-Uno Brew Pub,Vizag,83.3163411543,17.7267028184,Finger Food,16.8,True,False,True,Expensive,4.4,green,Very Good,302,India
18466809,Rasa,Vizag,83.3167381212,17.7230736074,Chinese,8.4,False,True,True,Moderate,4.0,green,Very Good,225,India
2800005,Domino's Pizza,Vizag,83.311885,17.72450882,Pizza,8.4,True,False,True,Moderate,3.5,lightgreen,Good,625,India
18269754,7Biryanis,Vizag,83.3130457252,17.7247422743,Biryani,6.0,True,True,True,Moderate,3.4,orange,Average,575,India
2800019,Flying Spaghetti Monster,Vizag,83.3148984611,17.7212088338,Mexican,16.8,True,False,True,Expensive,4.6,darkgreen,Excellent,720,India
18433622,Upland Bistro,Vizag,83.3149852976,17.7212091532,Italian,14.4,True,True,True,Expensive,4.6,darkgreen,Excellent,472,India
2800901,Paradise,Vizag,83.3161852509,17.7267663704,Biryani,9.0,True,True,False,Expensive,3.8,lightgreen,Good,1707,India
123199,Gourmet Nine,Zirakpur,76.8233816698,30.6396174672,Andhra,14.4,True,True,True,Expensive,4.7,darkgreen,Excellent,517,India
18474515,Kluwih Sunda Authentic,Bogor,106.8108963069,-6.6027339684,Indonesian,12.999999999999998,False,False,True,Expensive,4.5,darkgreen,Excellent,573,Indonesia
18428528,Foresthree,Bogor,106.817888,-6.577744,Cafe,9.75,True,False,True,Expensive,4.2,green,Very Good,724,Indonesia
18575783,Gyu - Kaku Japanese BBQ,Jakarta,106.952958405,-6.1731339881,Japanese,22.749999999999996,True,False,True,Expensive,4.7,darkgreen,Excellent,752,Indonesia
7403971,Goedkoop,Jakarta,106.8126389757,-6.2129316672,Cafe,8.45,True,False,True,Moderate,4.3,green,Very Good,891,Indonesia
18569489,Shabu Hachi,Jakarta,106.7680485919,-6.2586333873,Japanese,22.749999999999996,True,False,True,Expensive,4.4,green,Very Good,582,Indonesia
18585840,Amausaan Uji Matcha,Jakarta,106.7911467701,-6.1776886174,Desserts,6.499999999999999,True,False,True,Moderate,4.8,darkgreen,Excellent,1415,Indonesia
7426032,Shabu Hachi,Jakarta,106.8198839575,-6.2804306369,Japanese,22.749999999999996,True,False,True,Expensive,4.5,darkgreen,Excellent,1448,Indonesia
18793437,Gyu - Kaku Japanese BBQ,Jakarta,106.8002615869,-6.2918461342,Japanese,22.749999999999996,True,False,True,Expensive,4.9,darkgreen,Excellent,1014,Indonesia
18880385,Gyu - Kaku Japanese BBQ,Jakarta,106.8151253834,-6.1452423643,Japanese,22.749999999999996,True,False,True,Expensive,4.9,darkgreen,Excellent,682,Indonesia
7419676,Common Grounds,Jakarta,106.8181492388,-6.2092112824,Coffee,16.25,True,False,True,Expensive,4.5,darkgreen,Excellent,845,Indonesia
18266425,Gyu - Kaku Japanese BBQ,Jakarta,106.8184895441,-6.2091692854,Japanese,22.749999999999996,True,False,True,Expensive,4.9,darkgreen,Excellent,1351,Indonesia
7402406,Mangia,Jakarta,106.7980558053,-6.2508769542,Cafe,16.25,True,False,True,Expensive,4.4,green,Very Good,931,Indonesia
18813603,Gyu - Kaku Japanese BBQ,Jakarta,106.7912929505,-6.1277592275,Japanese,22.749999999999996,True,False,True,Expensive,4.7,darkgreen,Excellent,541,Indonesia
7405789,Toodz House,Jakarta,106.8018561602,-6.2780757886,Cafe,15.599999999999998,True,False,True,Expensive,4.6,darkgreen,Excellent,2325,Indonesia
7423755,Itacho Sushi,Jakarta,106.8208022788,-6.1950924464,Japanese,16.25,False,False,True,Expensive,4.5,darkgreen,Excellent,1450,Indonesia
18531073,Kokoro Mazesoba,Jakarta,106.8205655739,-6.1953061033,Japanese,16.25,True,False,True,Expensive,4.5,darkgreen,Excellent,820,Indonesia
7402602,Paulaner Brauhaus,Jakarta,106.8225188926,-6.1963550542,German,29.249999999999996,True,False,True,Gourmet,4.7,darkgreen,Excellent,1701,Indonesia
7402935,SKYE,Jakarta,106.8225547671,-6.1968483637,Asian,39.0,True,False,True,Gourmet,4.5,darkgreen,Excellent,2514,Indonesia
18597282,Sushi Go!,Jakarta,106.8198873103,-6.1951837756,Sushi,6.499999999999999,True,False,True,Moderate,4.8,darkgreen,Excellent,2704,Indonesia
7422751,Union Deli,Jakarta,106.8219137192,-6.1963100563,Western,35.75,True,False,True,Gourmet,4.6,darkgreen,Excellent,1386,Indonesia
18745318,Alfred,Jakarta,106.8198028207,-6.19559509,Western,12.999999999999998,True,False,True,Expensive,4.4,green,Very Good,423,Indonesia
18941862,Pizza Maru,Jakarta,106.8216102943,-6.1954467635,Pizza,11.7,True,False,True,Expensive,4.3,green,Very Good,364,Indonesia
7403667,The Café - Hotel Mulia,Jakarta,106.7980410531,-6.2140182466,Asian,78.0,True,False,True,Gourmet,4.8,darkgreen,Excellent,1753,Indonesia
18464311,Sushi Hiro,Jakarta,106.8994349241,-6.1696393236,Sushi,25.999999999999996,True,False,True,Gourmet,4.9,darkgreen,Excellent,2373,Indonesia
18560991,Lawless Burgerbar,Jakarta,106.814198345,-6.2680024103,Burger,9.75,True,False,True,Expensive,4.7,darkgreen,Excellent,979,Indonesia
18868971,Kopi Pono,Jakarta,106.8158941716,-6.2731877616,Coffee,5.199999999999999,True,False,True,Moderate,4.2,green,Very Good,314,Indonesia
18681267,House of Omurice,Jakarta,106.8417701125,-6.223479725,Japanese,21.45,True,False,True,Expensive,4.0,green,Very Good,355,Indonesia
18664875,Kimukatsu,Jakarta,106.8421379104,-6.2230194372,Japanese,12.999999999999998,True,False,True,Expensive,4.3,green,Very Good,940,Indonesia
7425027,Shabu-Shabu Shaburi,Jakarta,106.8427913636,-6.2240763321,Japanese,39.0,True,False,True,Gourmet,4.4,green,Very Good,521,Indonesia
18806670,Sushi Go!,Jakarta,106.7388557643,-6.1905243009,Sushi,6.499999999999999,True,False,True,Moderate,4.7,darkgreen,Excellent,730,Indonesia
18657719,Gyu - Kaku Japanese BBQ,Jakarta,106.8235498667,-6.2249255794,Japanese,22.749999999999996,True,False,True,Expensive,4.8,darkgreen,Excellent,1013,Indonesia
18443678,Gyu - Kaku Japanese BBQ,Jakarta,106.9100353494,-6.1564567912,Japanese,22.749999999999996,True,False,True,Expensive,4.9,darkgreen,Excellent,1399,Indonesia
18667153,Magal Mapogalmegi BBQ,Jakarta,106.9087183848,-6.155659102,BBQ,19.5,False,False,True,Expensive,4.5,darkgreen,Excellent,454,Indonesia
18885812,Sushi Go!,Jakarta,106.9080407918,-6.1574061498,Japanese,6.499999999999999,True,False,True,Moderate,4.9,darkgreen,Excellent,1308,Indonesia
7420666,Daitokyo Sakaba,Jakarta,106.8000560626,-6.245326433,Japanese,16.25,True,False,True,Expensive,4.3,green,Very Good,1031,Indonesia
18554965,Magal Mapogalmegi BBQ,Jakarta,106.7534966022,-6.1916545914,BBQ,19.5,True,False,True,Expensive,4.9,darkgreen,Excellent,1219,Indonesia
18370724,Gyu - Kaku Japanese BBQ,Jakarta,106.7900121957,-6.1747669792,Japanese,22.749999999999996,True,False,True,Expensive,4.9,darkgreen,Excellent,1399,Indonesia
18660628,Khao Khao Urban Thai,Jakarta,106.7901245132,-6.1749963109,Thai,9.75,True,False,True,Expensive,4.5,darkgreen,Excellent,306,Indonesia
18589077,Sushi Hiro,Jakarta,106.7901851982,-6.1747603126,Sushi,25.999999999999996,True,False,True,Gourmet,4.8,darkgreen,Excellent,1957,Indonesia
18331574,Mottomoo,Jakarta,106.8096566945,-6.2253248718,Japanese,16.25,True,False,True,Expensive,4.2,green,Very Good,427,Indonesia
18981544,Katsu YA,Jakarta,106.737615,-6.110604,Japanese,19.5,True,False,True,Expensive,4.2,green,Very Good,294,Indonesia
18538909,Hokkaido Izakaya,Jakarta,106.8180835247,-6.2085876604,Japanese,22.749999999999996,False,False,True,Expensive,4.7,darkgreen,Excellent,551,Indonesia
18511433,Sushi Go!,Jakarta,106.7402360961,-6.1097761274,Japanese,6.499999999999999,True,False,True,Moderate,4.7,darkgreen,Terbaik,1864,Indonesia
18352452,Lucky Cat Coffee & Kitchen,Jakarta,106.8334683403,-6.2218312196,Cafe,19.5,True,False,True,Expensive,4.3,green,Sangat Baik,1453,Indonesia
7403002,Union,Jakarta,106.7984802648,-6.2230737652,Italian,35.75,True,False,True,Gourmet,4.6,darkgreen,Excellent,1972,Indonesia
18941833,Sushi Hiro,Jakarta,106.791645661,-6.1212293226,Sushi,25.999999999999996,True,False,True,Gourmet,4.6,darkgreen,Excellent,480,Indonesia
7420899,Sushi Masa,Jakarta,106.8000567332,-6.1013640935,Sushi,32.5,True,False,True,Gourmet,4.9,darkgreen,Excellent,1334,Indonesia
18366214,Wing Heng Hongkong Dim Sum Shop,Jakarta,106.7808256298,-6.1127701302,Dimsum,9.75,True,False,True,Expensive,4.6,darkgreen,Excellent,874,Indonesia
18752206,Take A Bite,Jakarta,106.787449345,-6.1157724504,Asian,19.5,True,False,True,Expensive,3.9,lightgreen,Good,468,Indonesia
7421522,Seirock-Ya,Jakarta,106.7917764187,-6.2511755755,Japanese,10.399999999999999,True,False,True,Expensive,4.7,darkgreen,Excellent,1163,Indonesia
18529323,Seirock-Ya,Jakarta,106.7846910283,-6.2664193665,Japanese,10.399999999999999,True,False,True,Expensive,4.6,darkgreen,Excellent,740,Indonesia
18526910,Gyu - Kaku Japanese BBQ,Jakarta,106.7825687304,-6.2655048649,Japanese,22.749999999999996,True,False,True,Expensive,4.8,darkgreen,Excellent,1549,Indonesia
18884848,SGD Tofu House,Jakarta,106.742066,-6.111742,Korean,16.25,False,False,True,Expensive,4.6,darkgreen,Excellent,327,Indonesia
18757553,Umamya Sushi,Jakarta,106.741662696,-6.1115546624,Sushi,16.25,True,False,True,Expensive,4.7,darkgreen,Excellent,346,Indonesia
18530405,Kintaro Sushi,Jakarta,106.7376145721,-6.1106685627,Sushi,12.999999999999998,True,False,True,Expensive,4.8,darkgreen,Excellent,1853,Indonesia
18710176,The Garden,Jakarta,106.7378563061,-6.110319523,Western,16.25,True,False,True,Expensive,4.6,darkgreen,Excellent,1025,Indonesia
18744701,Wan Treasures,Jakarta,106.7375988141,-6.1106615619,Asian,16.25,False,False,True,Expensive,4.4,green,Very Good,878,Indonesia
18358559,Larb Thai Cuisine,Jakarta,106.7552534491,-6.1145209856,Thai,12.999999999999998,False,False,True,Expensive,4.7,darkgreen,Excellent,925,Indonesia
7423164,GIA Restaurant & Bar,Jakarta,106.8185773864,-6.2174039602,Italian,45.49999999999999,True,False,True,Gourmet,4.6,darkgreen,Excellent,665,Indonesia
18744154,Sushi Hiro,Jakarta,106.7969353125,-6.2269893646,Sushi,25.999999999999996,True,False,True,Gourmet,4.9,darkgreen,Excellent,1492,Indonesia
7421967,3 Wise Monkeys,Jakarta,106.8133427203,-6.2355930484,Japanese,29.249999999999996,False,False,True,Gourmet,4.5,darkgreen,Excellent,1652,Indonesia
18386858,BEAU by Talita Setyadi,Jakarta,106.8105555698,-6.2413789748,Cafe,9.75,True,False,True,Expensive,4.5,darkgreen,Excellent,1300,Indonesia
18675658,Fedwell,Jakarta,106.8110873178,-6.2328560431,Healthy Food,16.25,True,False,True,Expensive,4.7,darkgreen,Excellent,617,Indonesia
18407143,Gioi,Jakarta,106.811343804,-6.2330593525,Asian,35.75,True,False,True,Gourmet,4.8,darkgreen,Excellent,995,Indonesia
17977526,Holy Smokes,Jakarta,106.8077399209,-6.2391426018,Grill,32.5,True,False,True,Gourmet,4.6,darkgreen,Excellent,1120,Indonesia
18875696,Kintaro Sushi,Jakarta,106.813162677,-6.2346814926,Sushi,12.999999999999998,True,False,True,Expensive,4.8,darkgreen,Excellent,880,Indonesia
18408481,Magal Mapogalmegi BBQ,Jakarta,106.808860749,-6.2313532171,BBQ,19.5,True,False,True,Expensive,4.7,darkgreen,Excellent,557,Indonesia
18800878,NOBLE by Zab Thai,Jakarta,106.8077637255,-6.2361076518,Thai,19.5,False,False,True,Expensive,4.7,darkgreen,Excellent,303,Indonesia
18609057,Okuzono,Jakarta,106.8120676652,-6.2336809457,Japanese,19.5,True,False,True,Expensive,4.6,darkgreen,Excellent,847,Indonesia
18567253,Sushi Hiro,Jakarta,106.813287735,-6.2353127493,Sushi,25.999999999999996,True,False,True,Gourmet,4.9,darkgreen,Excellent,4416,Indonesia
18814944,Sushi Matsu,Jakarta,106.8123556674,-6.2339142513,Sushi,16.25,False,False,True,Expensive,4.5,darkgreen,Excellent,373,Indonesia
18671845,Tapas Club,Jakarta,106.829883568,-6.2160530771,Spanish,25.999999999999996,False,False,True,Gourmet,4.5,darkgreen,Excellent,256,Indonesia
18675581,Ottoman's Coffee Brewers,Jakarta,106.8238888308,-6.2312805587,Cafe,12.999999999999998,True,False,True,Expensive,4.3,green,Sangat Baik,677,Indonesia
18855367,SGD Tofu House,Jakarta,106.7840600386,-6.2674518449,Korean,16.25,False,False,True,Expensive,4.5,darkgreen,Excellent,294,Indonesia
7413472,Bandar Djakarta,Jakarta,106.8437606469,-6.1225627791,Seafood,16.25,True,False,True,Expensive,4.6,darkgreen,Excellent,1564,Indonesia
7417455,Talaga Sampireun,Jakarta,106.8333530054,-6.1269301594,Sunda,12.999999999999998,True,False,True,Expensive,4.8,darkgreen,Excellent,3132,Indonesia
18680113,The Cutt Grill House,Jakarta,106.846710071,-6.2360983197,Grill,19.5,False,False,True,Expensive,4.8,darkgreen,Terbaik,675,Indonesia
